ID,siteEffCan,mean10mEffCan,sd10mEffCan,mean30mEffCan,sd30mEffCan,site_area,gap_prop,patch_den,np,pd,ta,area_mn,area_sd,para_mn,para_sd,ai,cohesion,glcmCorrelation_mean,glcmCorrelation_sd,glcmContrast_mean,glcmContrast_sd,glcmEntropy_mean,glcmEntropy_sd,siteEffStories,mean10mEffStories,sd10mEffStories,mean30mEffStories,sd30mEffStories
FL_M1,3.71,1.59,0.89,1.9,1.03,13.293875456151925,0.04420832750678687,6.318699184226811,84,14293.006636038794,0.5877,0.006996428571428572,0.015557576284958605,1.4114570692671424,0.8471591540808249,87.72902644968332,93.71983613384621,0.43,0.27,5.49,5.35,2.79,0.5,3.92,3.21,0.81,3.58,0.57
FL_M2,3.69,1.58,0.98,1.82,1.1,0.9584442180454498,0.05571529254868723,19.823793228933656,19,35580.52434456928,0.0534,0.002810526315789474,0.004236992478534497,1.865350636255037,0.9977331051606559,83.73786396241823,90.07107905340516,0.45,0.27,7.54,6.45,2.93,0.4,3.92,3.21,0.81,3.58,0.57
FL_M4,3.16,1.29,0.76,1.53,0.95,1.8789894525382436,0.11218796343706966,12.240622196644223,23,10910.815939278937,0.21080000000000002,0.009165217391304348,0.023726387471559866,2.0917741030281967,1.3064642795344594,89.33148069479584,96.30028276463875,0.43,0.28,4.68,4.65,2.62,0.73,3.92,3.21,0.81,3.58,0.57
FL_P1,4.76,1.72,0.9,1.98,1.17,2.3963787495546045,0.19629618234906707,19.612926382666142,47,9991.496598639456,0.4704,0.010008510638297873,0.030730715619981724,1.439551850244467,0.547283298750111,90.5192412341644,97.25467380542104,0.36,0.28,1.35,1.04,2.15,0.6,3.92,3.21,0.81,3.58,0.57
HF_M1,4.52,1.89,1.09,2.34,1.37,16.90684372748225,0.09296235449584155,12.006972044700536,203,12915.950881211427,1.5717,0.007742364532019705,0.028240187612009734,1.413288665225704,0.6778277539945031,92.25912552706306,95.50315324420431,0.43,0.27,3.84,4.09,2.64,0.59,3.92,3.21,0.81,3.58,0.57
HF_M2,4.66,1.86,1.17,2.28,1.43,17.569107114959323,0.2596546295807909,7.342433463232868,129,2827.769131283018,4.5619000000000005,0.03536356589147287,0.28826923096570695,1.3737694746740694,0.7220618396866771,94.64708633869108,99.45201243751556,0.42,0.29,5.73,7.09,2.35,1.03,3.92,3.21,0.81,3.58,0.57
HF_M3,3.4,1.24,0.62,1.49,0.74,0.6775816256730351,0.0036895923757034803,4.427510850844176,3,120000,0.0025,8.333333333333334e-4,4.509249752822895e-4,2.2948717948717947,0.826997611429238,71.69934640522874,82.03536171550874,0.41,0.27,4.07,4.88,2.54,0.58,3.92,3.21,0.81,3.58,0.57
HF_M4,4.01,1.28,0.7,1.53,0.98,1.9252200738398824,0.04316389649639157,11.42726501709524,22,26474.127557160045,0.08310000000000001,0.003777272727272727,0.005848071055051834,2.0457227189550475,1.2667336414327601,83.49276526518864,90.80628129715912,0.49,0.26,3.17,3.79,2.56,0.56,3.92,3.21,0.81,3.58,0.57
HF_P1,4.39,2.05,1.02,2.53,1.18,8.504888855165989,0.06599733512790805,9.759092848060517,83,14787.101371815428,0.5613,0.006762650602409639,0.015927792176580375,1.4811541756042181,0.7507941733346856,90.48714186543025,94.77131110765336,0.37,0.27,2.21,1.71,2.46,0.52,3.92,3.21,0.81,3.58,0.57
LB_M1,4.63,1.43,0.77,1.89,1.2,3.7221094356290996,0.04395357063765344,7.253951144356008,27,16503.66748166259,0.16360000000000002,0.00605925925925926,0.008632062738564122,1.8235206903902665,1.201738082995432,83.66982215792069,92.6200450402118,0.42,0.26,4.23,5.47,2.53,0.61,3.92,3.21,0.81,3.58,0.57
LB_M2,4.74,1.61,0.98,2.02,1.31,5.528400393472239,0.12412270298118121,13.566311168155917,75,10929.758088020984,0.6862,0.009149333333333334,0.018977998451502342,1.2794567218178754,0.6343385474060119,90.2582114160017,94.83933514433579,0.42,0.28,4.58,6.76,2.32,0.75,3.92,3.21,0.81,3.58,0.57
LB_M3,4.4,1.58,0.87,1.95,1.08,25.789302462626388,0.0331726692197194,6.863310873045393,177,20689.655172413793,0.8555,0.004833333333333334,0.010837003457570453,1.551168263320941,0.9475763429440873,89.55724542330192,91.72349519823348,0.43,0.27,4.68,6.86,2.51,0.66,3.92,3.21,0.81,3.58,0.57
LB_M4,2.79,1.38,0.81,1.68,1.14,0.7141886680579279,0.2516141854905832,2.800380472905767,2,1112.9660545353368,0.1797,0.08985,0.11052078989945739,0.5718101343101343,0.10997280372849388,90.0113951954606,99.75284459680829,0.4,0.26,1.89,1.8,2.28,0.58,3.92,3.21,0.81,3.58,0.57
LB_P1,4.28,1.51,0.83,1.78,1.12,1.5717884108774365,0.3506197120338567,15.905448740421733,25,4536.381781890764,0.5511,0.022044,0.06426590646161721,1.166865938980934,0.4840299175490805,92.72355721664526,98.31694071911274,0.29,0.27,0.66,0.65,1.57,0.66,3.92,3.21,0.81,3.58,0.57
MG_M1,4.5,1.85,1.2,2.26,1.48,5.642022678546422,0.5481899269495382,5.494483408915801,31,1002.2955801998124,3.0929,0.09977096774193549,0.5328418278085586,1.7591418268867358,1.140547238127213,93.47111456261034,99.91763714410328,0.36,0.31,4.19,7,1.87,1.03,3.92,3.21,0.81,3.58,0.57
MG_M2,3.7,1.52,0.9,1.78,1.04,16.356255348233333,0.05069620046556459,7.82575212203602,128,15436.565364206464,0.8292,0.006478125,0.014509030245382264,1.3775033203305314,0.850695279515609,91.65901504872743,93.41379059556719,0.43,0.27,5.52,5.9,2.7,0.59,3.92,3.21,0.81,3.58,0.57
MG_M3,3.37,1.35,0.7,1.7,1.05,1.3646201844528085,0.1329307612965864,26.380966960733797,36,19845.644983461963,0.1814,0.00503888888888889,0.014433201363083022,1.739139759184567,0.9622397918118174,85.11204394793032,95.85621773147747,0.33,0.27,0.93,1.01,1.74,0.66,3.92,3.21,0.81,3.58,0.57
MG_M4,3.89,1.69,0.95,2.15,1.24,2.934172238384231,0.061209767323986704,15.336522993203793,45,25055.679287305124,0.1796,0.003991111111111111,0.015304096632515548,1.8922742033725968,0.8186343225259902,90.14013445141863,94.1372836689677,0.37,0.27,2.67,2.09,2.53,0.58,3.92,3.21,0.81,3.58,0.57
MG_P1,2.72,1.28,0.66,1.47,0.85,16.37021569835653,0.9159928174621061,0.18325965004243538,3,20.00666888962988,14.995,4.998333333333333,8.657107479021693,2.3540117508186227,2.0469165107022307,98.70254910154618,99.999719967031,0.26,0.3,0.31,1.05,0.49,0.8,3.92,3.21,0.81,3.58,0.57
SE-EW-1020-COMF,3.61,1.29,0.75,1.55,0.92,1.5225388768306003,0.0386197035062916,20.360728039031283,31,52721.08843537414,0.058800000000000005,0.0018967741935483871,0.002397565970029847,2.220761101883386,1.2085922932759943,78.75913412338447,85.78845564771986,0.47,0.26,5.14,6.79,2.66,0.57,3.92,3.21,0.81,3.58,0.57
SE-EW-1020-VICT,2.24,1.17,0.6,1.36,0.86,7.275857198135089,5.497634012148094e-4,0.8246451018222141,6,150000,0.004,6.666666666666668e-4,4.3204937989385736e-4,2.3518518518518516,0.8788788218742641,66.70588235294117,76.80974597120725,0.31,0.28,0.61,0.84,1.5,0.57,3.92,3.21,0.81,3.58,0.57
SE-EWNC-1020-HAIN,2.53,1.17,0.45,1.28,0.51,7.270478330895863,8.665179529148969e-4,0.5501701288348552,4,63492.06349206349,0.0063,0.001575,7.973915809270458e-4,1.324816487859966,0.32238997154172905,94.76657329598507,86.60663743452072,0.43,0.27,2.02,2.75,2.22,0.65,3.92,3.21,0.81,3.58,0.57
SE-EWNC-2030-OLDP,4.31,1.62,1.06,2.05,1.38,5.20183080266379,0.1191695815408985,9.419760437980361,49,7904.500725923536,0.6199,0.012651020408163266,0.026855897260882475,1.2332304731074433,0.6383729456654258,90.40006029186182,96.4018662098965,0.35,0.28,3.44,3.43,2.48,0.64,3.92,3.21,0.81,3.58,0.57
SE-EWNC-3040-RAVE,3.78,1.78,0.98,2.13,1.15,2.0679294531553984,0.03641323444815864,4.352179416114578,9,11952.19123505976,0.0753,0.008366666666666668,0.014451038025000144,1.1997053373500048,0.5260158163359385,90.97859206935608,96.35459604132906,0.39,0.28,5.24,4.13,2.88,0.36,3.92,3.21,0.81,3.58,0.57
SE-EWNC-6000-BOWD,3.23,1.4,0.78,1.65,0.97,9.46106746071428,0.07154583801571332,6.130386474976174,58,8568.473925247452,0.6769000000000001,0.011670689655172414,0.024194736332159072,1.170248338664514,0.5981354328887322,94.80962358024388,95.2106513081781,0.42,0.27,5.25,5.85,2.65,0.68,3.92,3.21,0.81,3.58,0.57
SE-EWPL-1020-HAIN,4.21,1.3,0.72,1.51,0.94,0.9732205550041283,0.008322882165148723,5.137581583425137,5,61728.395061728384,0.008100000000000001,0.0016200000000000001,0.001061602562167217,1.3528673835125447,0.3763549665605856,94.07017543859648,85.86747598964635,0.45,0.26,3.05,4.37,2.36,0.68,3.92,3.21,0.81,3.58,0.57
SE-EWPL-2030-OLDP,3.38,1.25,0.66,1.48,0.89,2.099555848338854,0.01652730506190358,3.3340384851102316,7,20172.910662824208,0.0347,0.004957142857142857,0.007241513916959893,1.2038432276544109,0.3907922254688547,87.11358655570034,95.15709675867454,0.43,0.27,5.15,8.64,2.59,0.52,3.92,3.21,0.81,3.58,0.57
SE-EWPL-3040-RAVE,4.29,1.41,0.79,1.75,1.13,2.328062710000947,0.013186930003267615,4.724958633092631,11,35830.618892508144,0.0307,0.0027909090909090913,0.0030510504897344934,1.5050263991440462,0.9422192094915602,89.20648881863245,89.79900596491129,0.44,0.26,4.25,4.28,2.67,0.55,3.92,3.21,0.81,3.58,0.57
SE-EWPL-5060-BOWD,3.23,1.62,0.94,1.86,1,4.424287451974862,0.08701966230249082,5.87665251912925,26,6753.2467532467535,0.385,0.014807692307692308,0.03685346033226105,1.0300852024915574,0.4414991039813817,94.38780630176632,97.09183082295954,0.4,0.28,5.15,5.42,2.64,0.7,3.92,3.21,0.81,3.58,0.57
SE-NC-1020-COMF,2.98,1.17,0.59,1.34,0.78,0.5388266846478887,0.8802459371698425,1.8558843288421727,1,210.83702298123552,0.4743,0.4743,NA,0.1412608053974278,NA,97.8925973470261,100,NA,NA,0,0,0,0,3.92,3.21,0.81,3.58,0.57
SE-NC-1020-HAIN,4.58,1.51,0.86,1.8,1.15,3.77164146637097,0.17231224277140167,6.6284137087014035,25,3846.745653177412,0.6499,0.025996000000000002,0.11078024598275633,1.2924434260037023,0.47258984209779925,94.57191439151735,99.26240350713546,0.32,0.27,1.45,1.41,2.03,0.8,3.92,3.21,0.81,3.58,0.57
SE-NC-1020-VICT,2.51,1.22,0.62,1.42,0.84,3.9620642315465027,0.9517513547548203,0.25239368711841215,1,26.5188681747063,3.7709,3.7709,NA,0.04110424567079477,NA,99.48553226085913,100,0.19,0.31,0.05,0.12,0.19,0.41,3.92,3.21,0.81,3.58,0.57
SE-NC-2030-OLDP,3.71,1.64,1,2.01,1.27,1.4236500931503309,0.5429002559819208,3.512098951882008,5,646.9142191745374,0.7729,0.15458,0.34023009420096867,0.9722271323702684,0.4924451342453688,97.22270288548579,99.89032110618282,0.36,0.31,0.63,1.09,1.1,1.02,3.92,3.21,0.81,3.58,0.57
SE-NC-3040-RAVE,3.24,1.72,0.97,1.99,1.13,8.253791807837413,0.061171884602246776,7.027073295564098,58,11487.423252129134,0.5049,0.008705172413793103,0.02740829316430117,1.419375864767518,0.5750687682321997,93.78055702844121,96.25297411293754,0.35,0.28,1.84,2.12,2.03,0.84,3.92,3.21,0.81,3.58,0.57
SE-NC-6000-BOWD,3.09,1.42,0.86,1.66,0.98,5.621091856659774,0.2180003513993757,4.269633126803507,24,1958.544148849355,1.2254,0.05105833333333334,0.21118598832940286,1.3765118255242839,0.7606232006625651,96.63656430306983,99.46798566674389,0.39,0.28,3.41,4.29,2.14,1.1,3.92,3.21,0.81,3.58,0.57
SE-PL-1020-COMF,2.08,1.13,0.52,1.29,0.67,3.7052270062180934,0.9747311012089221,0.2698889969013518,1,27.68855908738509,3.6116,3.6116,NA,0.036272012404474474,NA,99.61865527271715,99.99999999999999,0.04,0.2,0,0.02,0.01,0.06,3.92,3.21,0.81,3.58,0.57
SE-PL-1020-HAIN,2.42,1.26,0.56,1.37,0.73,6.515075693662173,0.9010025786362541,0.7674507918402191,5,85.17742457539053,5.8701,1.17402,2.6176984608621368,0.8894585155756728,0.533870949086551,98.90146207947099,99.98473800076611,0.22,0.31,0.21,0.41,0.61,0.7,3.92,3.21,0.81,3.58,0.57
SE-PL-1020-VICT,2.12,1.27,0.52,1.35,0.59,1.5653799264196306,0.8864301736472036,1.2776451047091433,2,144.13375612568464,1.3876,0.6938,0.9804742627932668,1.0576742844784082,1.3326498070635662,97.95027713442937,99.99459578416797,0.24,0.28,0.28,0.3,0.89,0.71,3.92,3.21,0.81,3.58,0.57
SE-PL-2030-OLDP,3.59,1.55,0.89,1.93,1.13,8.493950690224418,0.06997921481744503,4.709233836974766,40,6729.475100942126,0.5944,0.01486,0.029312356718801315,1.1054550857782701,0.7583225970655543,95.49295481590177,95.56312074621704,0.37,0.28,1.78,1.91,2.15,0.72,3.92,3.21,0.81,3.58,0.57
SE-PL-3040-RAVE,4.38,1.67,1.01,2.05,1.28,3.3407028299331665,0.019037910055972374,13.470219379225737,45,70754.71698113208,0.0636,0.0014133333333333335,0.0017913428178071029,1.7199703680878158,0.5653030258106563,89.35615805466281,81.18784695882782,0.37,0.27,5.29,3.75,2.91,0.32,3.92,3.21,0.81,3.58,0.57
SE-PL-5060-BOWD,2.79,1.45,0.82,1.78,0.95,1.847501764985593,0.06332876223309718,5.95398619285529,11,9401.709401709402,0.11699999999999999,0.010636363636363637,0.025848801625114954,1.1521437728151982,0.5313577524197757,97.3160054531149,96.60147999088869,0.37,0.28,4.46,4.74,2.55,0.74,3.92,3.21,0.81,3.58,0.57
SH_M1,4.13,1.63,0.96,1.92,1.13,4.902617811240547,0.035674818379477904,9.790687719925325,48,27444.2538593482,0.1749,0.0036437500000000003,0.007139369608323645,1.3708010441695195,0.5484425575125889,92.72675164916566,90.30762806498302,0.41,0.27,6.21,7.27,2.76,0.53,3.92,3.21,0.81,3.58,0.57
SH_M2,3.97,1.7,1.04,1.95,1.16,12.61364890797725,0.11388457142576042,9.196387250531297,116,8075.182735816219,1.4365,0.012383620689655173,0.043907873799117404,1.3188217959314463,0.7912577353233435,93.27677183964707,96.48412075406765,0.41,0.28,8.29,9.97,2.66,0.74,3.92,3.21,0.81,3.58,0.57
SH_P1,4.7,1.55,0.87,1.95,1.12,4.611432509191398,0.4462170910879951,9.541503624372739,44,2138.3097633279876,2.0577,0.046765909090909094,0.27266335743036846,1.1196311699046795,0.4968844160794131,97.38877533545833,99.32941734735198,0.33,0.27,0.95,1.91,1.28,1.09,3.92,3.21,0.81,3.58,0.57
WE-EWNC-1020-PIDD,4.1,1.59,0.92,1.97,1.21,12.740129789861431,0.043186373221868433,9.49754845482748,121,21992.002908033443,0.5502,0.004547107438016529,0.008746457133988266,1.4147366970273652,0.6931860499129184,92.56744000848371,91.21099462823055,0.39,0.27,4.87,4.44,2.75,0.5,3.92,3.21,0.81,3.58,0.57
WE-EWNC-1020-SWAN,2.73,1.36,0.75,1.62,0.89,3.9632166832481017,0.02616561452174031,7.064968241164212,28,27000.964320154293,0.1037,0.0037035714285714285,0.005754256533555682,1.2637652197714986,0.4947930837423895,95.29370779261573,89.47833025763354,0.41,0.26,3.81,4.22,2.56,0.58,3.92,3.21,0.81,3.58,0.57
WE-EWNC-2030-CHUR,3.81,1.67,0.9,1.91,1.09,3.5316738413497806,0.02361486472038571,5.096733392889002,18,21582.733812949642,0.0834,0.004633333333333334,0.005214233912485865,1.2152985997828432,0.4679899936080957,91.88318137584254,91.33747022110971,0.34,0.27,2.93,2.32,2.6,0.44,3.92,3.21,0.81,3.58,0.57
WE-EWNC-3040-WYTH,4.15,1.49,0.83,1.85,1.08,3.448542191069946,0.030882614768577697,5.509574465755645,19,17840.37558685446,0.1065,0.005605263157894737,0.011686957292650381,1.4464726132434227,0.885120032413054,91.99032740764707,93.40163550882492,0.4,0.27,8.51,8.74,2.88,0.51,3.92,3.21,0.81,3.58,0.57
WE-EWPL-1020-PIDD,4.17,1.69,0.96,2.05,1.21,3.335210479339957,0.03852830302495042,23.386829851720876,78,60700.38910505836,0.1285,0.0016474358974358976,0.0015168939863969947,1.4877939414899006,0.42963037864948656,92.88888398794995,80.17908830256023,0.42,0.26,2.59,2.11,2.59,0.44,3.92,3.21,0.81,3.58,0.57
WE-EWPL-1020-SWAN,4.31,1.58,0.99,1.92,1.19,1.8879026278850624,0.03395302228685837,12.182831709793174,23,35881.435257410296,0.0641,0.002786956521739131,0.0029111547767831504,1.5701338551956112,0.9749282220894991,89.748086648946,87.49429034861517,0.5,0.26,3.42,4.36,2.52,0.62,3.92,3.21,0.81,3.58,0.57
WE-EWPL-2030-CHUR,2.74,1.37,0.73,1.65,0.96,2.591484107580688,0.006907238963047614,3.087034173429101,8,44692.73743016759,0.017900000000000003,0.0022375000000000003,0.0031368489648963705,1.4798239750445632,0.5532337422295635,93.18249985081535,89.07652472048227,0.38,0.27,5.37,4.18,2.81,0.45,3.92,3.21,0.81,3.58,0.57
WE-EWPL-3040-WYTH,4.82,1.71,1.11,2.27,1.51,2.4744783432497877,0.2856763737409043,8.486637216804343,21,2970.71721601358,0.7069000000000001,0.03366190476190477,0.12190927559538069,1.4991823189926303,1.3181795850620108,93.2775809916827,99.18450073823414,0.44,0.28,4.3,6.93,2.2,1,3.92,3.21,0.81,3.58,0.57
WE-NC-1020-PIDD,3.92,1.22,0.62,1.43,0.88,2.8315761350205166,0.8225807426446344,0.7063204041255662,2,85.8663918942126,2.3292,1.1646,0.39852538187673825,0.07797942663327866,5.763259372616625e-4,98.70132676433727,99.74637930362817,0.31,0.36,0.06,0.19,0.22,0.51,3.92,3.21,0.81,3.58,0.57
WE-NC-1020-SWAN,4.24,1.45,0.8,1.69,1.02,1.9347755449878983,0.04972152984319518,9.303404752365003,18,18711.01871101871,0.09620000000000001,0.005344444444444445,0.010631209450438129,1.2652107356359532,0.48135090744790404,91.13434982288524,94.60976350020356,0.33,0.27,1.86,1.25,2.42,0.4,3.92,3.21,0.81,3.58,0.57
WE-NC-2030-CHUR,4.59,1.71,0.94,2.18,1.23,1.5392011179751484,0.2965824249143838,22.739068722899084,35,7667.031763417306,0.4565,0.013042857142857144,0.05969658718057846,1.4546146955055022,0.6840377618001863,92.18039274450989,98.74639013782651,0.33,0.28,1.13,0.96,1.92,0.7,3.92,3.21,0.81,3.58,0.57
WE-NC-3040-WYTH,4.25,1.47,0.86,1.82,1.19,0.6298298349557444,0.15194580295918256,11.11411306911471,7,7314.524555903866,0.09570000000000001,0.013671428571428572,0.017601393343114845,0.9328958281898225,0.6328707271888211,95.70063757419116,96.5624223952778,0.43,0.27,1.82,2.16,2.03,0.87,3.92,3.21,0.81,3.58,0.57
WE-PL-1020-PIDD,3.71,1.67,0.86,1.93,1.03,10.030586094984132,0.6095556074293057,9.670421955553081,97,1586.4708383762388,6.1142,0.06303298969072166,0.5787681112575891,1.3378132977611414,0.471378043511032,94.00845521636714,99.88726217188481,0.29,0.28,0.83,1.04,1.53,0.86,3.92,3.21,0.81,3.58,0.57
WE-PL-1020-SWAN,4.89,1.56,0.9,2.24,1.34,1.1007125728123124,0.3789363456931473,19.078550130798593,21,5034.763845600575,0.4171,0.01986190476190476,0.07672619159185784,1.5163847706471687,0.8001914503699966,93.76991178958085,98.97833407491879,0.31,0.27,0.94,0.91,1.77,0.7,3.92,3.21,0.81,3.58,0.57
WE-PL-2030-CHUR,4.66,1.56,0.92,1.89,1.25,0.8164988879482844,0.08450715735006653,39.191725147856936,32,46376.811594202896,0.069,0.00215625,0.0024233990392062564,1.532272049969365,0.5983694711925728,89.44933522587547,85.50605102439903,0.35,0.26,2.28,1.41,2.55,0.37,3.92,3.21,0.81,3.58,0.57
WE-PL-3040-WYTH,4.2,1.51,0.85,1.82,1.12,1.9121409749710656,0.01296975501525209,4.706765932954387,9,36290.32258064517,0.0248,0.002755555555555556,0.004621718054769003,1.6785846641551339,1.0968251661164266,89.91093923756534,91.68840904917502,0.38,0.27,5,5.36,2.72,0.45,3.92,3.21,0.81,3.58,0.57
WT4509,4.44,1.58,0.95,1.87,1.23,9.418059589519444,0.12665029230940156,13.060015052025813,123,10311.871227364185,1.1928,0.009697560975609757,0.03501225420937748,1.8955775748517916,1.1630906241468542,88.80780583251183,97.19406359967702,0.37,0.27,2.47,2.02,2.47,0.59,3.92,3.21,0.81,3.58,0.57
WT4688,4.26,1.87,1.1,2.35,1.4,31.894996936904477,0.3439097367433258,12.258975938247824,391,3564.5911204303034,10.969000000000001,0.028053708439897698,0.15182659130058807,1.2283341290297602,0.6072207339609502,92.64828475384235,98.7593965623756,0.32,0.28,2.16,2.13,2.11,0.92,3.92,3.21,0.81,3.58,0.57
WT4691,4.55,1.92,1.1,2.39,1.39,29.08636854951009,0.21999996283852974,13.855287548668148,403,6297.859040475074,6.399,0.015878411910669975,0.09320237679511059,1.3479239520973119,0.7236395234235027,93.18746300162879,97.92482372184988,0.37,0.28,2.58,2.53,2.3,0.86,3.92,3.21,0.81,3.58,0.57
WT4832,3.96,1.59,0.92,2,1.25,7.2246130931359716,0.14150238730033535,15.640976000134886,113,11053.506798395774,1.0223,0.009046902654867257,0.033583712226731864,1.3275485466204944,0.5682447354131812,91.49136660190939,96.44667468220554,0.33,0.28,2.36,1.95,2.41,0.63,3.92,3.21,0.81,3.58,0.57
WT4945,4.05,1.48,0.88,1.86,1.22,5.671219637341867,0.1610588300946348,7.229485476111261,41,4488.723450843004,0.9134000000000001,0.022278048780487808,0.06443796440063546,1.0334592857499976,0.4298185993693886,92.06647658050721,97.88232186906586,0.33,0.28,1.64,1.8,2.03,0.75,3.92,3.21,0.81,3.58,0.57
WT4975,3.73,1.65,1.08,1.94,1.34,2.529941283802502,0.18601222210686574,23.320699329165063,59,12537.186570335742,0.4706,0.007976271186440679,0.022337175901074306,1.5349259617637405,0.8472250808462448,92.00028226786536,94.84347890261559,0.37,0.28,3.11,2.57,2.41,0.84,3.92,3.21,0.81,3.58,0.57
WT5163,4.15,1.61,0.96,1.96,1.24,5.441904435196839,0.18774677360960387,21.867344679987138,119,11647.254575707155,1.0217,0.008585714285714287,0.020540494464178067,1.3676641028817114,0.7493948082504702,88.4049680052062,95.16378849975882,0.33,0.28,1.95,1.58,2.32,0.57,3.92,3.21,0.81,3.58,0.57
WT5210,4.18,1.62,0.87,2.05,1.23,7.0348831455887995,0.13983174697319967,1.8479340354290898,13,1321.541120260242,0.9837,0.07566923076923078,0.17542761272870447,1.158016710564,0.5750733233516703,95.8044944833543,99.1780388103615,0.33,0.29,1.81,1.89,2.13,0.81,3.92,3.21,0.81,3.58,0.57
WT5226,4.12,1.51,0.85,1.85,1.17,3.6676840060822666,0.19281922838151327,13.087277944446601,48,6787.330316742082,0.7072,0.014733333333333334,0.041265499129899255,1.4457682988824525,0.9531086304466762,89.67462413310442,97.36780367408383,0.37,0.29,0.95,0.84,1.91,0.62,3.92,3.21,0.81,3.58,0.57
WT5231,4.02,1.59,0.86,1.96,1.16,3.4179375173519713,0.14956388096762208,11.41038997992422,39,7629.107981220657,0.5112,0.013107692307692308,0.038452365505329655,1.5906194408042884,0.9574488184896844,95.88275462294479,96.89329117652986,0.37,0.28,1.49,1.3,2.08,0.82,3.92,3.21,0.81,3.58,0.57
WT5233,3.37,1.57,0.85,1.86,1.12,6.336846914180255,0.44507939645640815,19.0946698947757,121,4290.1716068642745,2.8204000000000002,0.02330909090909091,0.1356320905980587,1.5047922690388869,0.7654885369935152,93.30470244881083,98.86674171070851,0.28,0.28,1.44,2.06,1.87,0.91,3.92,3.21,0.81,3.58,0.57
WT5291,3.36,1.83,0.85,2.2,1.04,4.513451810467337,0.44848158017453343,8.197716859232159,37,1827.8826202944374,2.0242,0.05470810810810811,0.26587173116454565,1.7513557415872723,1.0376377624705342,93.50423249652972,99.6562599720604,0.3,0.28,0.79,0.82,1.6,0.75,3.92,3.21,0.81,3.58,0.57
